age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,income,age_x_age,age_x_fnlwgt,age_x_education_num,age_x_capital_gain,age_x_capital_loss,age_x_hours_per_week,fnlwgt_x_fnlwgt,fnlwgt_x_education_num,fnlwgt_x_capital_gain,fnlwgt_x_capital_loss,fnlwgt_x_hours_per_week,education_num_x_education_num,education_num_x_capital_gain,education_num_x_capital_loss,education_num_x_hours_per_week,capital_gain_x_capital_gain,capital_gain_x_capital_loss,capital_gain_x_hours_per_week,capital_loss_x_capital_loss,capital_loss_x_hours_per_week,hours_per_week_x_hours_per_week,marital_status_statistics,male,female
48,Federal-gov,94342,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K,2304,4528416,624,0,0,2160,310478372,1226446,0,0,4245390,169,0,0,585,0,0,0,0,0,2025,Divorced,10.82,15.09
27,Private,279872,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,40,United-States,<=50K,729,7556544,270,0,0,1080,1018925056,2798720,0,0,11194880,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
44,Self-emp-not-inc,325159,Some-college,10,Divorced,Farming-fishing,Unmarried,White,Male,0,0,40,United-States,<=50K,1936,14306996,440,0,0,1760,-1645807119,3251590,0,0,13006360,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
56,Private,99359,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,1617,40,United-States,<=50K,3136,5564104,504,0,90552,2240,1282276289,894231,0,160663503,3974360,81,0,14553,360,0,0,0,2614689,64680,1600,Divorced,10.82,15.09
68,Private,284763,11th,7,Divorced,Transport-moving,Not-in-family,White,Male,0,0,70,United-States,<=50K,4624,19363884,476,0,0,4760,-514412455,1993341,0,0,19933410,49,0,0,490,0,0,0,0,0,4900,Divorced,10.82,15.09
44,Private,198270,Assoc-acdm,12,Divorced,Prof-specialty,Not-in-family,White,Female,0,0,43,United-States,<=50K,1936,8723880,528,0,0,1892,656287236,2379240,0,0,8525610,144,0,0,516,0,0,0,0,0,1849,Divorced,10.82,15.09
31,Private,174704,HS-grad,9,Divorced,Sales,Unmarried,Black,Male,0,0,50,United-States,<=50K,961,5415824,279,0,0,1550,456716544,1572336,0,0,8735200,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
42,Private,235700,HS-grad,9,Divorced,Handlers-cleaners,Not-in-family,White,Female,0,0,40,United-States,<=50K,1764,9899400,378,0,0,1680,-280084848,2121300,0,0,9428000,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Private,133454,10th,6,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,50,United-States,<=50K,1225,4670890,210,0,0,1750,630100932,800724,0,0,6672700,36,0,0,300,0,0,0,0,0,2500,Divorced,10.82,15.09
32,Private,235109,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1024,7523488,320,0,0,1280,-558332967,2351090,0,0,9404360,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
60,Federal-gov,21876,Some-college,10,Divorced,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,3600,1312560,600,0,0,2400,478559376,218760,0,0,875040,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Federal-gov,268281,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,2116,12340926,552,0,0,1840,-1039749071,3219372,0,0,10731240,144,0,0,480,0,0,0,0,0,1600,Divorced,10.82,15.09
53,Self-emp-not-inc,321865,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,60,United-States,>50K,2809,17058845,795,0,0,3180,517863121,4827975,0,0,19311900,225,0,0,900,0,0,0,0,0,3600,Divorced,10.82,15.09
42,Private,37869,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1590,40,United-States,<=50K,1764,1590498,420,0,66780,1680,1434061161,378690,0,60211710,1514760,100,0,15900,400,0,0,0,2528100,63600,1600,Divorced,10.82,15.09
46,Private,136162,Assoc-voc,11,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,2116,6263452,506,0,0,1840,1360221060,1497782,0,0,5446480,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Private,393945,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,36,United-States,<=50K,1444,14969910,418,0,0,1368,573840369,4333395,0,0,14182020,121,0,0,396,0,0,0,0,0,1296,Divorced,10.82,15.09
39,Private,128715,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,10520,0,40,United-States,>50K,1521,5019885,351,410280,0,1560,-612317959,1158435,1354081800,0,5148600,81,94680,0,360,110670400,0,420800,0,0,1600,Divorced,10.82,15.09
34,Private,96245,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K,1156,3272330,306,0,0,1360,673165433,866205,0,0,3849800,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
43,Private,162003,Some-college,10,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,40,United-States,<=50K,1849,6966129,430,0,0,1720,475168233,1620030,0,0,6480120,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
33,?,163003,HS-grad,9,Divorced,?,Not-in-family,Asian-Pac-Islander,Female,0,0,41,China,<=50K,1089,5379099,297,0,0,1353,800174233,1467027,0,0,6683123,81,0,0,369,0,0,0,0,0,1681,Divorced,10.82,15.09
34,Private,168906,Assoc-acdm,12,Divorced,Adm-clerical,Own-child,White,Female,0,0,35,United-States,<=50K,1156,5742804,408,0,0,1190,-1535534236,2026872,0,0,5911710,144,0,0,420,0,0,0,0,0,1225,Divorced,10.82,15.09
51,Private,508891,HS-grad,9,Divorced,Machine-op-inspct,Own-child,Black,Male,0,0,40,United-States,<=50K,2601,25953441,459,0,0,2040,1272012121,4580019,0,0,20355640,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
41,Private,101290,HS-grad,9,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,1681,4152890,369,0,0,1640,1669729508,911610,0,0,4051600,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
42,Federal-gov,25240,Assoc-voc,11,Divorced,Prof-specialty,Unmarried,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,1764,1060080,462,0,0,1680,637057600,277640,0,0,1009600,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Private,258761,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K,1444,9832918,342,0,0,1900,-1762221615,2328849,0,0,12938050,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
53,Private,274276,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,2809,14536628,477,0,0,2120,-2082087152,2468484,0,0,10971040,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
54,Private,115284,Bachelors,13,Divorced,Exec-managerial,Unmarried,White,Male,0,0,45,United-States,>50K,2916,6225336,702,0,0,2430,405498768,1498692,0,0,5187780,169,0,0,585,0,0,0,0,0,2025,Divorced,10.82,15.09
39,Private,106183,HS-grad,9,Divorced,Other-service,Unmarried,Amer-Indian-Eskimo,Female,6849,0,40,United-States,<=50K,1521,4141137,351,267111,0,1560,-1610072399,955647,727247367,0,4247320,81,61641,0,360,46908801,0,273960,0,0,1600,Divorced,10.82,15.09
47,Local-gov,218596,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,2209,10274012,517,0,0,1880,539570960,2404556,0,0,8743840,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Federal-gov,47310,Some-college,10,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,United-States,>50K,1296,1703160,360,0,0,1440,-2056731196,473100,0,0,1892400,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Private,274809,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,50,United-States,<=50K,1296,9893124,324,0,0,1800,-1789424847,2473281,0,0,13740450,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
46,Federal-gov,371373,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,United-States,<=50K,2116,17083158,414,0,0,1840,478951657,3342357,0,0,14854920,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
41,Private,302122,Assoc-voc,11,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,United-States,<=50K,1681,12387002,451,0,0,1640,1083389668,3323342,0,0,12084880,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
28,Self-emp-not-inc,191027,HS-grad,9,Divorced,Farming-fishing,Not-in-family,White,Male,0,0,40,United-States,<=50K,784,5348756,252,0,0,1120,2131576361,1719243,0,0,7641080,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
50,Private,112351,HS-grad,9,Divorced,Exec-managerial,Unmarried,White,Male,0,0,38,United-States,<=50K,2500,5617550,450,0,0,1900,-262154687,1011159,0,0,4269338,81,0,0,342,0,0,0,0,0,1444,Divorced,10.82,15.09
55,Private,231738,HS-grad,9,Divorced,Sales,Not-in-family,White,Female,0,0,40,England,<=50K,3025,12745590,495,0,0,2200,-2132074204,2085642,0,0,9269520,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Self-emp-not-inc,313853,Bachelors,13,Divorced,Other-service,Unmarried,Black,Male,0,0,45,United-States,>50K,1296,11298708,468,0,0,1620,-280542199,4080089,0,0,14123385,169,0,0,585,0,0,0,0,0,2025,Divorced,10.82,15.09
47,Private,235683,Masters,14,Divorced,Prof-specialty,Unmarried,White,Female,0,0,40,United-States,<=50K,2209,11077101,658,0,0,1880,-288098359,3299562,0,0,9427320,196,0,0,560,0,0,0,0,0,1600,Divorced,10.82,15.09
44,Local-gov,263871,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,<=50K,1936,11610324,440,0,0,2200,908427905,2638710,0,0,13193550,100,0,0,500,0,0,0,0,0,2500,Divorced,10.82,15.09
31,Private,329301,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,55,United-States,<=50K,961,10208331,279,0,0,1705,1064966201,2963709,0,0,18111555,81,0,0,495,0,0,0,0,0,3025,Divorced,10.82,15.09
43,Private,114351,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,35,United-States,<=50K,1849,4917093,387,0,0,1505,191249313,1029159,0,0,4002285,81,0,0,315,0,0,0,0,0,1225,Divorced,10.82,15.09
35,Private,77146,Assoc-voc,11,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,45,United-States,<=50K,1225,2700110,385,0,0,1575,1656538020,848606,0,0,3471570,121,0,0,495,0,0,0,0,0,2025,Divorced,10.82,15.09
45,Private,100651,HS-grad,9,Divorced,Other-service,Not-in-family,White,Male,0,1980,40,United-States,<=50K,2025,4529295,405,0,89100,1800,1540689209,905859,0,199288980,4026040,81,0,17820,360,0,0,0,3920400,79200,1600,Divorced,10.82,15.09
42,Private,200187,Assoc-voc,11,Divorced,Other-service,Unmarried,White,Female,0,0,32,United-States,<=50K,1764,8407854,462,0,0,1344,1420129305,2202057,0,0,6405984,121,0,0,352,0,0,0,0,0,1024,Divorced,10.82,15.09
42,Private,259757,Bachelors,13,Divorced,Prof-specialty,Unmarried,White,Male,0,653,50,United-States,>50K,1764,10909794,546,0,27426,2100,-1245777687,3376841,0,169621321,12987850,169,0,8489,650,0,0,0,426409,32650,2500,Divorced,10.82,15.09
50,Self-emp-not-inc,155118,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,99999,0,35,United-States,>50K,2500,7755900,450,4999950,0,1750,-1708209852,1396062,-1668224302,0,5429130,81,899991,0,315,1409865409,0,3499965,0,0,1225,Divorced,10.82,15.09
31,Private,87950,Assoc-voc,11,Divorced,Sales,Not-in-family,Amer-Indian-Eskimo,Female,0,0,40,United-States,<=50K,961,2726450,341,0,0,1240,-854732092,967450,0,0,3518000,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Local-gov,382635,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,35,Honduras,<=50K,1296,13774860,468,0,0,1260,380655161,4974255,0,0,13392225,169,0,0,455,0,0,0,0,0,1225,Divorced,10.82,15.09
40,Private,139193,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,1980,48,United-States,<=50K,1600,5567720,360,0,79200,1920,-2100145231,1252737,0,275602140,6681264,81,0,17820,432,0,0,0,3920400,95040,2304,Divorced,10.82,15.09
32,Private,262153,HS-grad,9,Divorced,Craft-repair,Unmarried,White,Male,0,0,35,United-States,<=50K,1024,8388896,288,0,0,1120,4718673,2359377,0,0,9175355,81,0,0,315,0,0,0,0,0,1225,Divorced,10.82,15.09
39,Federal-gov,257175,Bachelors,13,Divorced,Tech-support,Unmarried,Black,Female,0,625,40,United-States,<=50K,1521,10029825,507,0,24375,1560,1714471185,3343275,0,160734375,10287000,169,0,8125,520,0,0,0,390625,25000,1600,Divorced,10.82,15.09
52,Self-emp-not-inc,199265,HS-grad,9,Divorced,Craft-repair,Not-in-family,Black,Male,0,0,40,United-States,<=50K,2704,10361780,468,0,0,2080,1051834561,1793385,0,0,7970600,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
49,Private,209057,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,40,United-States,<=50K,2401,10243793,490,0,0,1960,755156289,2090570,0,0,8362280,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
28,Private,208249,Some-college,10,Divorced,Tech-support,Not-in-family,White,Male,0,0,24,United-States,<=50K,784,5830972,280,0,0,672,417973041,2082490,0,0,4997976,100,0,0,240,0,0,0,0,0,576,Divorced,10.82,15.09
36,Private,749636,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1296,26986896,360,0,0,1440,-686583280,7496360,0,0,29985440,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
39,Private,190719,Some-college,10,Divorced,Sales,Not-in-family,White,Male,0,0,45,United-States,<=50K,1521,7438041,390,0,0,1755,2013998593,1907190,0,0,8582355,100,0,0,450,0,0,0,0,0,2025,Divorced,10.82,15.09
45,Private,287190,Assoc-acdm,12,Divorced,Adm-clerical,Unmarried,Black,Male,0,0,35,United-States,<=50K,2025,12923550,540,0,0,1575,873717476,3446280,0,0,10051650,144,0,0,420,0,0,0,0,0,1225,Divorced,10.82,15.09
44,Private,138077,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,32,United-States,<=50K,1936,6075388,572,0,0,1408,1885388745,1795001,0,0,4418464,169,0,0,416,0,0,0,0,0,1024,Divorced,10.82,15.09
36,Private,75826,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1296,2729736,468,0,0,1440,1454614980,985738,0,0,3033040,169,0,0,520,0,0,0,0,0,1600,Divorced,10.82,15.09
37,Private,172232,HS-grad,9,Divorced,Other-service,Not-in-family,Black,Female,0,0,30,United-States,<=50K,1369,6372584,333,0,0,1110,-400909248,1550088,0,0,5166960,81,0,0,270,0,0,0,0,0,900,Divorced,10.82,15.09
36,Private,211022,Assoc-voc,11,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,40,United-States,>50K,1296,7596792,396,0,0,1440,1580611524,2321242,0,0,8440880,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Private,194630,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,40,United-States,<=50K,1296,7006680,360,0,0,1440,-773868764,1946300,0,0,7785200,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
61,Federal-gov,181081,HS-grad,9,Divorced,Adm-clerical,Own-child,Black,Female,0,0,20,United-States,<=50K,3721,11045941,549,0,0,1220,-1569409807,1629729,0,0,3621620,81,0,0,180,0,0,0,0,0,400,Divorced,10.82,15.09
31,Private,168906,Bachelors,13,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,50,United-States,>50K,961,5236086,403,0,0,1550,-1535534236,2195778,0,0,8445300,169,0,0,650,0,0,0,0,0,2500,Divorced,10.82,15.09
35,Private,169638,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,36,United-States,<=50K,1225,5937330,350,0,0,1260,-1287720028,1696380,0,0,6106968,100,0,0,360,0,0,0,0,0,1296,Divorced,10.82,15.09
52,Federal-gov,129177,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,2704,6717204,468,0,0,2080,-493171855,1162593,0,0,5167080,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
51,Private,209912,Bachelors,13,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Male,0,0,50,United-States,<=50K,2601,10705512,663,0,0,2550,1113374784,2728856,0,0,10495600,169,0,0,650,0,0,0,0,0,2500,Divorced,10.82,15.09
46,Private,208067,HS-grad,9,Divorced,Craft-repair,Other-relative,White,Male,0,0,40,United-States,<=50K,2116,9571082,414,0,0,1840,342203529,1872603,0,0,8322680,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Private,156400,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1296,5630400,360,0,0,1440,-1308843776,1564000,0,0,6256000,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
38,Federal-gov,307404,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1444,11681352,380,0,0,1520,7938704,3074040,0,0,12296160,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Private,171095,Assoc-acdm,12,Divorced,Sales,Unmarried,White,Female,0,0,38,United-States,<=50K,2116,7870370,552,0,0,1748,-791272047,2053140,0,0,6501610,144,0,0,456,0,0,0,0,0,1444,Divorced,10.82,15.09
45,Private,347834,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,<=50K,2025,15652530,405,0,0,1800,729407268,3130506,0,0,13913360,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
49,Private,50748,Some-college,10,Divorced,Sales,Unmarried,White,Female,0,0,55,England,<=50K,2401,2486652,490,0,0,2695,-1719607792,507480,0,0,2791140,100,0,0,550,0,0,0,0,0,3025,Divorced,10.82,15.09
43,Self-emp-not-inc,194726,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,35,United-States,<=50K,1849,8373218,387,0,0,1505,-736490588,1752534,0,0,6815410,81,0,0,315,0,0,0,0,0,1225,Divorced,10.82,15.09
46,Federal-gov,55237,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Male,0,0,40,United-States,<=50K,2116,2540902,460,0,0,1840,-1243841127,552370,0,0,2209480,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
42,Private,344572,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,>50K,1764,14472024,378,0,0,1680,-1529221104,3101148,0,0,13782880,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
45,Private,180309,Some-college,10,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,United-States,<=50K,2025,8113905,450,0,0,1800,-1848402887,1803090,0,0,7212360,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
49,Self-emp-inc,201080,Some-college,10,Divorced,Craft-repair,Not-in-family,White,Male,0,0,55,United-States,<=50K,2401,9852920,490,0,0,2695,1778460736,2010800,0,0,11059400,100,0,0,550,0,0,0,0,0,3025,Divorced,10.82,15.09
41,Private,37997,12th,8,Divorced,Transport-moving,Not-in-family,White,Male,0,0,84,United-States,>50K,1681,1557877,328,0,0,3444,1443772009,303976,0,0,3191748,64,0,0,672,0,0,0,0,0,7056,Divorced,10.82,15.09
29,Private,191535,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,United-States,<=50K,841,5554515,261,0,0,1740,-1969049439,1723815,0,0,11492100,81,0,0,540,0,0,0,0,0,3600,Divorced,10.82,15.09
36,Private,732569,9th,5,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1296,26372484,180,0,0,1440,-213572239,3662845,0,0,29302760,25,0,0,200,0,0,0,0,0,1600,Divorced,10.82,15.09
31,Private,561334,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,United-States,<=50K,961,17401354,279,0,0,1240,1563246948,5052006,0,0,22453360,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
60,Private,184183,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,4650,0,40,United-States,<=50K,3600,11050980,540,279000,0,2400,-436360879,1657647,856450950,0,7367320,81,41850,0,360,21622500,0,186000,0,0,1600,Divorced,10.82,15.09
29,Private,234447,Some-college,10,Divorced,Adm-clerical,Not-in-family,Black,Female,0,0,40,United-States,<=50K,841,6798963,290,0,0,1160,-869179039,2344470,0,0,9377880,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
61,Private,26254,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Female,0,0,40,United-States,<=50K,3721,1601494,549,0,0,2440,689272516,236286,0,0,1050160,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Private,49749,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,United-States,>50K,1225,1741215,350,0,0,1400,-1820004295,497490,0,0,1989960,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
60,State-gov,358893,Bachelors,13,Divorced,Prof-specialty,Not-in-family,White,Female,0,2339,40,United-States,<=50K,3600,21533580,780,0,140340,2400,-44833431,4665609,0,839450727,14355720,169,0,30407,520,0,0,0,5470921,93560,1600,Divorced,10.82,15.09
33,Federal-gov,319560,Assoc-voc,11,Divorced,Craft-repair,Unmarried,Black,Female,0,0,40,United-States,>50K,1089,10545480,363,0,0,1320,-960621504,3515160,0,0,12782400,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
53,Self-emp-not-inc,284329,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,2809,15069437,742,0,0,2650,-761398383,3980606,0,0,14216450,196,0,0,700,0,0,0,0,0,2500,Divorced,10.82,15.09
30,Private,248384,HS-grad,9,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,900,7451520,270,0,0,1200,1565069312,2235456,0,0,9935360,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
40,Federal-gov,77332,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,50,United-States,<=50K,1600,3093280,400,0,0,2000,1685270928,773320,0,0,3866600,100,0,0,500,0,0,0,0,0,2500,Divorced,10.82,15.09
59,Private,110820,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,38,United-States,>50K,3481,6538380,531,0,0,2242,-603829488,997380,0,0,4211160,81,0,0,342,0,0,0,0,0,1444,Divorced,10.82,15.09
44,Private,130126,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,45,United-States,>50K,1936,5725544,660,0,0,1980,-247093308,1951890,0,0,5855670,225,0,0,675,0,0,0,0,0,2025,Divorced,10.82,15.09
34,Private,304872,9th,5,Divorced,Other-service,Unmarried,White,Female,0,0,40,United-States,<=50K,1156,10365648,170,0,0,1360,-1542344128,1524360,0,0,12194880,25,0,0,200,0,0,0,0,0,1600,Divorced,10.82,15.09
35,Private,80479,Assoc-voc,11,Divorced,Sales,Not-in-family,White,Male,0,0,40,United-States,<=50K,1225,2816765,385,0,0,1400,-2113065151,885269,0,0,3219160,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
44,Local-gov,73199,Assoc-voc,11,Divorced,Tech-support,Unmarried,Asian-Pac-Islander,Male,0,0,40,United-States,<=50K,1936,3220756,484,0,0,1760,1063126305,805189,0,0,2927960,121,0,0,440,0,0,0,0,0,1600,Divorced,10.82,15.09
34,Private,183473,HS-grad,9,Divorced,Transport-moving,Own-child,White,Female,0,0,40,United-States,<=50K,1156,6238082,306,0,0,1360,-697396639,1651257,0,0,7338920,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
19,Private,517036,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,El-Salvador,<=50K,361,9823684,171,0,0,760,1038252944,4653324,0,0,20681440,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
33,Private,118551,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,United-States,<=50K,1089,3912183,297,0,0,1320,1169437713,1066959,0,0,4742040,81,0,0,360,0,0,0,0,0,1600,Divorced,10.82,15.09
36,Private,214807,HS-grad,9,Divorced,Handlers-cleaners,Unmarried,White,Female,0,0,37,United-States,<=50K,1296,7733052,324,0,0,1332,-1102593007,1933263,0,0,7947859,81,0,0,333,0,0,0,0,0,1369,Divorced,10.82,15.09
42,Private,162003,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,White,Male,0,0,55,United-States,<=50K,1764,6804126,378,0,0,2310,475168233,1458027,0,0,8910165,81,0,0,495,0,0,0,0,0,3025,Divorced,10.82,15.09
40,Private,56072,Masters,14,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,20,United-States,<=50K,1600,2242880,560,0,0,800,-1150898112,785008,0,0,1121440,196,0,0,280,0,0,0,0,0,400,Divorced,10.82,15.09
43,Private,181015,HS-grad,9,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,50,United-States,<=50K,1849,7783645,387,0,0,2150,-1593308143,1629135,0,0,9050750,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
45,Private,197418,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,48,United-States,<=50K,2025,8883810,450,0,0,2160,319161060,1974180,0,0,9476064,100,0,0,480,0,0,0,0,0,2304,Divorced,10.82,15.09
54,Private,162238,Masters,14,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,United-States,>50K,2916,8760852,756,0,0,2700,551364868,2271332,0,0,8111900,196,0,0,700,0,0,0,0,0,2500,Divorced,10.82,15.09
44,Private,83508,Prof-school,15,Divorced,Prof-specialty,Not-in-family,White,Female,2354,0,99,United-States,<=50K,1936,3674352,660,103576,0,4356,-1616348528,1252620,196577832,0,8267292,225,35310,0,1485,5541316,0,233046,0,0,9801,Divorced,10.82,15.09
39,Self-emp-not-inc,134475,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,1762,40,United-States,<=50K,1521,5244525,507,0,68718,1560,903656441,1748175,0,236944950,5379000,169,0,22906,520,0,0,0,3104644,70480,1600,Divorced,10.82,15.09
35,State-gov,197495,Some-college,10,Divorced,Exec-managerial,Not-in-family,Black,Female,0,0,40,United-States,<=50K,1225,6912325,350,0,0,1400,349569361,1974950,0,0,7899800,100,0,0,400,0,0,0,0,0,1600,Divorced,10.82,15.09
46,Self-emp-not-inc,140121,HS-grad,9,Divorced,Craft-repair,Own-child,White,Male,0,0,50,United-States,<=50K,2116,6445566,414,0,0,2300,-1840941839,1261089,0,0,7006050,81,0,0,450,0,0,0,0,0,2500,Divorced,10.82,15.09
